run,alpha,beta,omega,country,pfrac
59733,0.700000,6.000000,0.100000,Colombia,0.778000
585045,0.700000,6.000000,0.200000,Colombia,0.875000
806229,0.700000,6.000000,0.300000,Colombia,0.961500
419157,0.700000,6.000000,0.400000,Colombia,0.989000
336213,0.700000,6.000000,0.500000,Colombia,0.996500
253269,0.700000,6.000000,0.600000,Colombia,0.999500
170325,0.700000,6.000000,0.700000,Colombia,0.999500
239445,0.700000,6.000000,0.800000,Colombia,0.999500
156501,0.700000,6.000000,0.900000,Colombia,1.000000
140085,0.700000,6.000000,1.000000,Colombia,1.000000
724821,0.700000,6.500000,0.000000,Colombia,0.751000
33621,0.700000,6.500000,0.100000,Colombia,0.784000
254805,0.700000,6.500000,0.200000,Colombia,0.877500
171861,0.700000,6.500000,0.300000,Colombia,0.960500
697173,0.700000,6.500000,0.400000,Colombia,0.986500
158037,0.700000,6.500000,0.500000,Colombia,0.994500
75093,0.700000,6.500000,0.600000,Colombia,0.999500
296277,0.700000,6.500000,0.700000,Colombia,1.000000
213333,0.700000,6.500000,0.800000,Colombia,1.000000
434517,0.700000,6.500000,0.900000,Colombia,1.000000
351573,0.700000,6.500000,1.000000,Colombia,1.000000
90453,0.700000,7.000000,0.000000,Colombia,0.750000
615765,0.700000,7.000000,0.100000,Colombia,0.774500
532821,0.700000,7.000000,0.200000,Colombia,0.873000
449877,0.700000,7.000000,0.300000,Colombia,0.958500
366933,0.700000,7.000000,0.400000,Colombia,0.992000
436053,0.700000,7.000000,0.500000,Colombia,0.997500
353109,0.700000,7.000000,0.600000,Colombia,0.999000
270165,0.700000,7.000000,0.700000,Colombia,0.999500
643413,0.700000,7.000000,0.800000,Colombia,0.999000
256341,0.700000,7.000000,0.900000,Colombia,1.000000
173397,0.700000,7.000000,1.000000,Colombia,0.999500
368469,0.700000,7.500000,0.000000,Colombia,0.750500
437589,0.700000,7.500000,0.100000,Colombia,0.774500
50517,0.700000,7.500000,0.200000,Colombia,0.860500
575829,0.700000,7.500000,0.300000,Colombia,0.953000
644949,0.700000,7.500000,0.400000,Colombia,0.991000
105813,0.700000,7.500000,0.500000,Colombia,0.996500
22869,0.700000,7.500000,0.600000,Colombia,0.999000
700245,0.700000,7.500000,0.700000,Colombia,1.000000
617301,0.700000,7.500000,0.800000,Colombia,1.000000
230229,0.700000,7.500000,0.900000,Colombia,1.000000
451413,0.700000,7.500000,1.000000,Colombia,1.000000
190293,0.700000,8.000000,0.000000,Colombia,0.750000
116853,0.700000,8.000000,0.100000,Colombia,0.780500
632661,0.700000,8.000000,0.200000,Colombia,0.870500
701781,0.700000,8.000000,0.300000,Colombia,0.948000
466773,0.700000,8.000000,0.400000,Colombia,0.986500
231765,0.700000,8.000000,0.500000,Colombia,0.996500
148821,0.700000,8.000000,0.600000,Colombia,0.999500
674133,0.700000,8.000000,0.700000,Colombia,0.999500
743253,0.700000,8.000000,0.800000,Colombia,1.000000
204117,0.700000,8.000000,0.900000,Colombia,1.000000
729429,0.700000,8.000000,1.000000,Colombia,1.000000
565512,0.900000,4.000000,0.000000,Colombia,0.747000
442176,0.900000,4.000000,0.100000,Colombia,0.845500
1034016,0.900000,4.000000,0.200000,Colombia,0.967500
461616,0.900000,4.000000,0.300000,Colombia,0.979500
236112,0.900000,4.000000,0.400000,Colombia,0.966000
1075056,0.900000,4.000000,0.500000,Colombia,0.936500
305448,0.900000,4.000000,0.600000,Colombia,0.885000
883032,0.900000,4.000000,0.700000,Colombia,0.837500
13632,0.900000,4.000000,0.800000,Colombia,0.791000
97008,0.900000,4.000000,0.900000,Colombia,0.741000
1137912,0.900000,4.000000,1.000000,Colombia,0.675500
1090632,0.900000,4.500000,0.000000,Colombia,0.750500
1069464,0.900000,4.500000,0.100000,Colombia,0.828500
247584,0.900000,4.500000,0.200000,Colombia,0.964000
1183944,0.900000,4.500000,0.300000,Colombia,0.991500
716088,0.900000,4.500000,0.400000,Colombia,0.995500
91416,0.900000,4.500000,0.500000,Colombia,0.987500
1132320,0.900000,4.500000,0.600000,Colombia,0.977000
559920,0.900000,4.500000,0.700000,Colombia,0.962500
436584,0.900000,4.500000,0.800000,Colombia,0.934500
976152,0.900000,4.500000,0.900000,Colombia,0.894000
403752,0.900000,4.500000,1.000000,Colombia,0.816000
658224,0.900000,5.000000,0.000000,Colombia,0.750500
33552,0.900000,5.000000,0.100000,Colombia,0.823000
1074456,0.900000,5.000000,0.200000,Colombia,0.959500
502056,0.900000,5.000000,0.300000,Colombia,0.995000
65088,0.900000,5.000000,0.400000,Colombia,0.998000
918288,0.900000,5.000000,0.500000,Colombia,0.997000
345888,0.900000,5.000000,0.600000,Colombia,0.994500
467280,0.900000,5.000000,0.700000,Colombia,0.993000
814392,0.900000,5.000000,0.800000,Colombia,0.984500
189720,0.900000,5.000000,0.900000,Colombia,0.964500
1152216,0.900000,5.000000,1.000000,Colombia,0.920500
59496,0.900000,5.500000,0.000000,Colombia,0.750000
912696,0.900000,5.500000,0.100000,Colombia,0.815500
720456,0.900000,5.500000,0.200000,Colombia,0.959500
300120,0.900000,5.500000,0.300000,Colombia,0.988500
756528,0.900000,5.500000,0.400000,Colombia,0.998500
131856,0.900000,5.500000,0.500000,Colombia,1.000000
1172760,0.900000,5.500000,0.600000,Colombia,0.998500
600360,0.900000,5.500000,0.700000,Colombia,0.999500
27960,0.900000,5.500000,0.800000,Colombia,0.991500
1016592,0.900000,5.500000,0.900000,Colombia,0.985000
444192,0.900000,5.500000,1.000000,Colombia,0.967000
698664,0.900000,6.000000,0.000000,Colombia,0.750500
73992,0.900000,6.000000,0.100000,Colombia,0.811500
981840,0.900000,6.000000,0.200000,Colombia,0.945000
542496,0.900000,6.000000,0.300000,Colombia,0.992500
951384,0.900000,6.000000,0.400000,Colombia,0.999500
1011000,0.900000,6.000000,0.500000,Colombia,0.999500
386328,0.900000,6.000000,0.600000,Colombia,0.999500
598008,0.900000,6.000000,0.700000,Colombia,0.999000
854832,0.900000,6.000000,0.800000,Colombia,0.997500
1161552,0.900000,6.000000,0.900000,Colombia,0.991000
1166520,0.900000,6.000000,1.000000,Colombia,0.976500
986184,0.900000,6.500000,0.000000,Colombia,0.751000
953136,0.900000,6.500000,0.100000,Colombia,0.817500
328464,0.900000,6.500000,0.200000,Colombia,0.950500
751608,0.900000,6.500000,0.300000,Colombia,0.993500
796968,0.900000,6.500000,0.400000,Colombia,0.998000
224568,0.900000,6.500000,0.500000,Colombia,0.999000
1160928,0.900000,6.500000,0.600000,Colombia,1.000000
588528,0.900000,6.500000,0.700000,Colombia,1.000000
68400,0.900000,6.500000,0.800000,Colombia,0.995000
976248,0.900000,6.500000,0.900000,Colombia,0.989000
484632,0.900000,6.500000,1.000000,Colombia,0.977500
596544,0.900000,7.000000,0.000000,Colombia,0.750500
166704,0.900000,7.000000,0.100000,Colombia,0.814000
1155336,0.900000,7.000000,0.200000,Colombia,0.946500
998736,0.900000,7.000000,0.300000,Colombia,0.989000
10536,0.900000,7.000000,0.400000,Colombia,0.998000
1051440,0.900000,7.000000,0.500000,Colombia,1.000000
426768,0.900000,7.000000,0.600000,Colombia,0.999000
545784,0.900000,7.000000,0.700000,Colombia,0.999500
895272,0.900000,7.000000,0.800000,Colombia,0.999500
322872,0.900000,7.000000,0.900000,Colombia,0.990995
1154688,0.900000,7.000000,1.000000,Colombia,0.976000
339960,0.900000,7.500000,0.000000,Colombia,0.750500
841512,0.900000,7.500000,0.100000,Colombia,0.813500
421176,0.900000,7.500000,0.200000,Colombia,0.947500
91128,0.900000,7.500000,0.300000,Colombia,0.990500
837408,0.900000,7.500000,0.400000,Colombia,0.999500
265008,0.900000,7.500000,0.500000,Colombia,0.999500
1149096,0.900000,7.500000,0.600000,Colombia,1.000000
628968,0.900000,7.500000,0.700000,Colombia,1.000000
108840,0.900000,7.500000,0.800000,Colombia,0.997500
1149744,0.900000,7.500000,0.900000,Colombia,0.990500
525072,0.900000,7.500000,1.000000,Colombia,0.975000
727272,0.900000,8.000000,0.000000,Colombia,0.752000
207144,0.900000,8.000000,0.100000,Colombia,0.806500
1143504,0.900000,8.000000,0.200000,Colombia,0.944500
571104,0.900000,8.000000,0.300000,Colombia,0.988000
50976,0.900000,8.000000,0.400000,Colombia,0.999000
1091880,0.900000,8.000000,0.500000,Colombia,1.000000
467208,0.900000,8.000000,0.600000,Colombia,0.999500
1154088,0.900000,8.000000,0.700000,Colombia,0.999500
835920,0.900000,8.000000,0.800000,Colombia,0.997000
311040,0.900000,8.000000,0.900000,Colombia,0.990500
1050192,0.900000,8.000000,1.000000,Colombia,0.981000
548863,0.150000,4.000000,0.000000,Iraq,0.554000
465919,0.150000,4.000000,0.100000,Iraq,0.520000
687103,0.150000,4.000000,0.200000,Iraq,0.458667
604159,0.150000,4.000000,0.300000,Iraq,0.410000
521215,0.150000,4.000000,0.400000,Iraq,0.370000
742399,0.150000,4.000000,0.500000,Iraq,0.356667
51199,0.150000,4.000000,0.600000,Iraq,0.456667
576511,0.150000,4.000000,0.700000,Iraq,0.635333
797695,0.150000,4.000000,0.800000,Iraq,0.697333
714751,0.150000,4.000000,0.900000,Iraq,0.571333
327679,0.150000,4.000000,1.000000,Iraq,0.440564
66559,0.150000,4.500000,0.000000,Iraq,0.563333
793831,0.150000,4.500000,0.100000,Iraq,0.529333
508927,0.150000,4.500000,0.200000,Iraq,0.473333
730111,0.150000,4.500000,0.300000,Iraq,0.424667
647167,0.150000,4.500000,0.400000,Iraq,0.372000
564223,0.150000,4.500000,0.500000,Iraq,0.348667
177151,0.150000,4.500000,0.600000,Iraq,0.396000
398335,0.150000,4.500000,0.700000,Iraq,0.544667
619519,0.150000,4.500000,0.800000,Iraq,0.650667
536575,0.150000,4.500000,0.900000,Iraq,0.632667
453631,0.150000,4.500000,1.000000,Iraq,0.437917
496639,0.150000,5.000000,0.000000,Iraq,0.555333
413695,0.150000,5.000000,0.100000,Iraq,0.526667
634879,0.150000,5.000000,0.200000,Iraq,0.486667
551935,0.150000,5.000000,0.300000,Iraq,0.425333
773119,0.150000,5.000000,0.400000,Iraq,0.368000
690175,0.150000,5.000000,0.500000,Iraq,0.348667
319735,0.150000,5.000000,0.600000,Iraq,0.370667
220159,0.150000,5.000000,0.700000,Iraq,0.486000
441343,0.150000,5.000000,0.800000,Iraq,0.610000
662527,0.150000,5.000000,0.900000,Iraq,0.638667
579583,0.150000,5.000000,1.000000,Iraq,0.491979
14335,0.150000,5.500000,0.000000,Iraq,0.566667
539647,0.150000,5.500000,0.100000,Iraq,0.540000
456703,0.150000,5.500000,0.200000,Iraq,0.477333
69631,0.150000,5.500000,0.300000,Iraq,0.424667
594943,0.150000,5.500000,0.400000,Iraq,0.388000
511999,0.150000,5.500000,0.500000,Iraq,0.352000
124927,0.150000,5.500000,0.600000,Iraq,0.358667
650239,0.150000,5.500000,0.700000,Iraq,0.454000
567295,0.150000,5.500000,0.800000,Iraq,0.592000
180223,0.150000,5.500000,0.900000,Iraq,0.631333
705535,0.150000,5.500000,1.000000,Iraq,0.558077
444415,0.150000,6.000000,0.000000,Iraq,0.564000
665599,0.150000,6.000000,0.100000,Iraq,0.536000
582655,0.150000,6.000000,0.200000,Iraq,0.496000
499711,0.150000,6.000000,0.300000,Iraq,0.439333
112639,0.150000,6.000000,0.400000,Iraq,0.378000
29695,0.150000,6.000000,0.500000,Iraq,0.352000
555007,0.150000,6.000000,0.600000,Iraq,0.362000
776191,0.150000,6.000000,0.700000,Iraq,0.436667
693247,0.150000,6.000000,0.800000,Iraq,0.549333
610303,0.150000,6.000000,0.900000,Iraq,0.618412
527359,0.150000,6.000000,1.000000,Iraq,0.560748
570367,0.150000,6.500000,0.000000,Iraq,0.564667
791551,0.150000,6.500000,0.100000,Iraq,0.534000
708607,0.150000,6.500000,0.200000,Iraq,0.478667
321535,0.150000,6.500000,0.300000,Iraq,0.438000
542719,0.150000,6.500000,0.400000,Iraq,0.392000
763903,0.150000,6.500000,0.500000,Iraq,0.358000
680959,0.150000,6.500000,0.600000,Iraq,0.358667
598015,0.150000,6.500000,0.700000,Iraq,0.433333
515071,0.150000,6.500000,0.800000,Iraq,0.519680
127999,0.150000,6.500000,0.900000,Iraq,0.607071
653311,0.150000,6.500000,1.000000,Iraq,0.555110
88063,0.150000,7.000000,0.000000,Iraq,0.565333
5119,0.150000,7.000000,0.100000,Iraq,0.540000
530431,0.150000,7.000000,0.200000,Iraq,0.494667
447487,0.150000,7.000000,0.300000,Iraq,0.435333
60415,0.150000,7.000000,0.400000,Iraq,0.387333
298231,0.150000,7.000000,0.500000,Iraq,0.351333
502783,0.150000,7.000000,0.600000,Iraq,0.358000
723967,0.150000,7.000000,0.700000,Iraq,0.411333
641023,0.150000,7.000000,0.800000,Iraq,0.524000
558079,0.150000,7.000000,0.900000,Iraq,0.592000
779263,0.150000,7.000000,1.000000,Iraq,0.548862
518143,0.150000,7.500000,0.000000,Iraq,0.572667
739327,0.150000,7.500000,0.100000,Iraq,0.519333
656383,0.150000,7.500000,0.200000,Iraq,0.481333
573439,0.150000,7.500000,0.300000,Iraq,0.444000
490495,0.150000,7.500000,0.400000,Iraq,0.387333
103423,0.150000,7.500000,0.500000,Iraq,0.353333
20479,0.150000,7.500000,0.600000,Iraq,0.358000
545791,0.150000,7.500000,0.700000,Iraq,0.418667
462847,0.150000,7.500000,0.800000,Iraq,0.504667
684031,0.150000,7.500000,0.900000,Iraq,0.584000
601087,0.150000,7.500000,1.000000,Iraq,0.549700
644095,0.150000,8.000000,0.000000,Iraq,0.557333
561151,0.150000,8.000000,0.100000,Iraq,0.532000
782335,0.150000,8.000000,0.200000,Iraq,0.502000
699391,0.150000,8.000000,0.300000,Iraq,0.424667
616447,0.150000,8.000000,0.400000,Iraq,0.387333
533503,0.150000,8.000000,0.500000,Iraq,0.356000
754687,0.150000,8.000000,0.600000,Iraq,0.353333
671743,0.150000,8.000000,0.700000,Iraq,0.413333
588799,0.150000,8.000000,0.800000,Iraq,0.500000
809983,0.150000,8.000000,0.900000,Iraq,0.582667
727039,0.150000,8.000000,1.000000,Iraq,0.542418
358777,0.050000,4.000000,0.000000,Iraq,0.605333
843697,0.050000,4.000000,0.100000,Iraq,0.578667
775009,0.050000,4.000000,0.200000,Iraq,0.578000
202609,0.050000,4.000000,0.300000,Iraq,0.558667
1138969,0.050000,4.000000,0.400000,Iraq,0.560667
419257,0.050000,4.000000,0.500000,Iraq,0.552667
46441,0.050000,4.000000,0.600000,Iraq,0.533333
1087345,0.050000,4.000000,0.700000,Iraq,0.512667
462673,0.050000,4.000000,0.800000,Iraq,0.493333
196777,0.050000,4.000000,0.900000,Iraq,0.464000
931177,0.050000,4.000000,1.000000,Iraq,0.442000
1185649,0.050000,4.500000,0.000000,Iraq,0.601333
508705,0.050000,4.500000,0.100000,Iraq,0.582000
276073,0.050000,4.500000,0.200000,Iraq,0.575333
1029481,0.050000,4.500000,0.300000,Iraq,0.573333
457081,0.050000,4.500000,0.400000,Iraq,0.558667
271969,0.050000,4.500000,0.500000,Iraq,0.544667
873313,0.050000,4.500000,0.600000,Iraq,0.536000
300913,0.050000,4.500000,0.700000,Iraq,0.519333
878497,0.050000,4.500000,0.800000,Iraq,0.495333
717145,0.050000,4.500000,0.900000,Iraq,0.463333
144745,0.050000,4.500000,1.000000,Iraq,0.444667
399217,0.050000,5.000000,0.000000,Iraq,0.591333
413689,0.050000,5.000000,0.100000,Iraq,0.585333
815449,0.050000,5.000000,0.200000,Iraq,0.591333
33961,0.050000,5.000000,0.300000,Iraq,0.578667
1179409,0.050000,5.000000,0.400000,Iraq,0.560667
607009,0.050000,5.000000,0.500000,Iraq,0.548000
86881,0.050000,5.000000,0.600000,Iraq,0.524667
1127785,0.050000,5.000000,0.700000,Iraq,0.511333
503113,0.050000,5.000000,0.800000,Iraq,0.493333
662521,0.050000,5.000000,0.900000,Iraq,0.460667
971617,0.050000,5.000000,1.000000,Iraq,0.452667
1109665,0.050000,5.500000,0.000000,Iraq,0.614667
601417,0.050000,5.500000,0.100000,Iraq,0.594000
29017,0.050000,5.500000,0.200000,Iraq,0.585333
1069921,0.050000,5.500000,0.300000,Iraq,0.562000
497521,0.050000,5.500000,0.400000,Iraq,0.548667
1158265,0.050000,5.500000,0.500000,Iraq,0.541333
913753,0.050000,5.500000,0.600000,Iraq,0.524667
341353,0.050000,5.500000,0.700000,Iraq,0.507333
260785,0.050000,5.500000,0.800000,Iraq,0.500000
978553,0.050000,5.500000,0.900000,Iraq,0.490667
185185,0.050000,5.500000,1.000000,Iraq,0.443333
439657,0.050000,6.000000,0.000000,Iraq,0.596000
924577,0.050000,6.000000,0.100000,Iraq,0.590000
855889,0.050000,6.000000,0.200000,Iraq,0.575333
283489,0.050000,6.000000,0.300000,Iraq,0.567333
295585,0.050000,6.000000,0.400000,Iraq,0.560000
751993,0.050000,6.000000,0.500000,Iraq,0.545333
127321,0.050000,6.000000,0.600000,Iraq,0.537333
1104073,0.050000,6.000000,0.700000,Iraq,0.511333
595825,0.050000,6.000000,0.800000,Iraq,0.498667
610297,0.050000,6.000000,0.900000,Iraq,0.471333
898009,0.050000,6.000000,1.000000,Iraq,0.440000
1161985,0.050000,6.500000,0.000000,Iraq,0.599333
1109929,0.050000,6.500000,0.100000,Iraq,0.589333
69457,0.050000,6.500000,0.200000,Iraq,0.589333
1110361,0.050000,6.500000,0.300000,Iraq,0.570000
537961,0.050000,6.500000,0.400000,Iraq,0.552667
744889,0.050000,6.500000,0.500000,Iraq,0.544000
954193,0.050000,6.500000,0.600000,Iraq,0.534000
381793,0.050000,6.500000,0.700000,Iraq,0.498000
515065,0.050000,6.500000,0.800000,Iraq,0.491333
850297,0.050000,6.500000,0.900000,Iraq,0.472000
995449,0.050000,6.500000,1.000000,Iraq,0.459333
480097,0.050000,7.000000,0.000000,Iraq,0.590667
779689,0.050000,7.000000,0.100000,Iraq,0.586667
948601,0.050000,7.000000,0.200000,Iraq,0.566000
323929,0.050000,7.000000,0.300000,Iraq,0.573333
60409,0.050000,7.000000,0.400000,Iraq,0.542667
792433,0.050000,7.000000,0.500000,Iraq,0.554000
167761,0.050000,7.000000,0.600000,Iraq,0.525333
1156393,0.050000,7.000000,0.700000,Iraq,0.520000
636265,0.050000,7.000000,0.800000,Iraq,0.490000
132769,0.050000,7.000000,0.900000,Iraq,0.469333
1052497,0.050000,7.000000,1.000000,Iraq,0.471333
1150153,0.050000,7.500000,0.000000,Iraq,0.604000
734569,0.050000,7.500000,0.100000,Iraq,0.586667
162169,0.050000,7.500000,0.200000,Iraq,0.585333
1150801,0.050000,7.500000,0.300000,Iraq,0.564000
578401,0.050000,7.500000,0.400000,Iraq,0.564667
6001,0.050000,7.500000,0.500000,Iraq,0.550667
1046905,0.050000,7.500000,0.600000,Iraq,0.519333
422233,0.050000,7.500000,0.700000,Iraq,0.512667
569761,0.050000,7.500000,0.800000,Iraq,0.490667
890737,0.050000,7.500000,0.900000,Iraq,0.471333
266065,0.050000,7.500000,1.000000,Iraq,0.446667
1152553,0.050000,8.000000,0.000000,Iraq,0.593333
161977,0.050000,8.000000,0.100000,Iraq,0.594667
989041,0.050000,8.000000,0.200000,Iraq,0.582667
364369,0.050000,8.000000,0.300000,Iraq,0.568667
1010857,0.050000,8.000000,0.400000,Iraq,0.554667
832873,0.050000,8.000000,0.500000,Iraq,0.558000
260473,0.050000,8.000000,0.600000,Iraq,0.532000
804793,0.050000,8.000000,0.700000,Iraq,0.512000
676705,0.050000,8.000000,0.800000,Iraq,0.491333
104305,0.050000,8.000000,0.900000,Iraq,0.474000
1145209,0.050000,8.000000,1.000000,Iraq,0.451333
449068,0.100000,4.000000,0.000000,Iraq,0.574667
770044,0.100000,4.000000,0.100000,Iraq,0.558000
865300,0.100000,4.000000,0.200000,Iraq,0.532667
292900,0.100000,4.000000,0.300000,Iraq,0.481333
521212,0.100000,4.000000,0.400000,Iraq,0.466667
438268,0.100000,4.000000,0.500000,Iraq,0.418000
395716,0.100000,4.000000,0.600000,Iraq,0.372000
1177636,0.100000,4.000000,0.700000,Iraq,0.348667
605236,0.100000,4.000000,0.800000,Iraq,0.347333
961852,0.100000,4.000000,0.900000,Iraq,0.417333
1021468,0.100000,4.000000,1.000000,Iraq,0.567333
622540,0.100000,4.500000,0.000000,Iraq,0.572000
703540,0.100000,4.500000,0.100000,Iraq,0.563333
78868,0.100000,4.500000,0.200000,Iraq,0.527333
1148284,0.100000,4.500000,0.300000,Iraq,0.504667
278884,0.100000,4.500000,0.400000,Iraq,0.470000
564220,0.100000,4.500000,0.500000,Iraq,0.432667
963604,0.100000,4.500000,0.600000,Iraq,0.380000
391204,0.100000,4.500000,0.700000,Iraq,0.359333
1040068,0.100000,4.500000,0.800000,Iraq,0.350000
859708,0.100000,4.500000,0.900000,Iraq,0.374000
235036,0.100000,4.500000,1.000000,Iraq,0.450000
489508,0.100000,5.000000,0.000000,Iraq,0.576667
1112236,0.100000,5.000000,0.100000,Iraq,0.554000
958012,0.100000,5.000000,0.200000,Iraq,0.533333
281068,0.100000,5.000000,0.300000,Iraq,0.506667
773116,0.100000,5.000000,0.400000,Iraq,0.468000
801844,0.100000,5.000000,0.500000,Iraq,0.424667
607228,0.100000,5.000000,0.600000,Iraq,0.381333
227284,0.100000,5.000000,0.700000,Iraq,0.366000
645676,0.100000,5.000000,0.800000,Iraq,0.340667
73276,0.100000,5.000000,0.900000,Iraq,0.355333
1061908,0.100000,5.000000,1.000000,Iraq,0.410667
622588,0.100000,5.500000,0.000000,Iraq,0.574000
682204,0.100000,5.500000,0.100000,Iraq,0.572667
171580,0.100000,5.500000,0.200000,Iraq,0.528667
1160212,0.100000,5.500000,0.300000,Iraq,0.511333
535540,0.100000,5.500000,0.400000,Iraq,0.473333
15412,0.100000,5.500000,0.500000,Iraq,0.426000
1056316,0.100000,5.500000,0.600000,Iraq,0.394667
379372,0.100000,5.500000,0.700000,Iraq,0.366667
374836,0.100000,5.500000,0.800000,Iraq,0.350000
116068,0.100000,5.500000,0.900000,Iraq,0.349333
275476,0.100000,5.500000,1.000000,Iraq,0.394000
529948,0.100000,6.000000,0.000000,Iraq,0.584000
64468,0.100000,6.000000,0.100000,Iraq,0.560000
998452,0.100000,6.000000,0.200000,Iraq,0.544000
221716,0.100000,6.000000,0.300000,Iraq,0.508667
1141444,0.100000,6.000000,0.400000,Iraq,0.472667
842284,0.100000,6.000000,0.500000,Iraq,0.434667
1110988,0.100000,6.000000,0.600000,Iraq,0.398667
776188,0.100000,6.000000,0.700000,Iraq,0.366000
351100,0.100000,6.000000,0.800000,Iraq,0.350000
481996,0.100000,6.000000,0.900000,Iraq,0.350667
767332,0.100000,6.000000,1.000000,Iraq,0.382000
570364,0.100000,6.500000,0.000000,Iraq,0.578000
784420,0.100000,6.500000,0.100000,Iraq,0.562000
212020,0.100000,6.500000,0.200000,Iraq,0.556000
625660,0.100000,6.500000,0.300000,Iraq,0.501333
628252,0.100000,6.500000,0.400000,Iraq,0.484667
55852,0.100000,6.500000,0.500000,Iraq,0.434000
1096756,0.100000,6.500000,0.600000,Iraq,0.401333
472084,0.100000,6.500000,0.700000,Iraq,0.377333
515068,0.100000,6.500000,0.800000,Iraq,0.350000
940588,0.100000,6.500000,0.900000,Iraq,0.350667
296908,0.100000,6.500000,1.000000,Iraq,0.372000
948172,0.100000,7.000000,0.000000,Iraq,0.576667
613372,0.100000,7.000000,0.100000,Iraq,0.555333
1038892,0.100000,7.000000,0.200000,Iraq,0.534667
466492,0.100000,7.000000,0.300000,Iraq,0.510667
604516,0.100000,7.000000,0.400000,Iraq,0.464667
882724,0.100000,7.000000,0.500000,Iraq,0.445333
310324,0.100000,7.000000,0.600000,Iraq,0.399333
1023340,0.100000,7.000000,0.700000,Iraq,0.365333
180076,0.100000,7.000000,0.800000,Iraq,0.347333
154156,0.100000,7.000000,0.900000,Iraq,0.352000
1142788,0.100000,7.000000,1.000000,Iraq,0.372000
209260,0.100000,7.500000,0.000000,Iraq,0.588000
824860,0.100000,7.500000,0.100000,Iraq,0.568000
252460,0.100000,7.500000,0.200000,Iraq,0.539333
573436,0.100000,7.500000,0.300000,Iraq,0.500667
134092,0.100000,7.500000,0.400000,Iraq,0.480667
96292,0.100000,7.500000,0.500000,Iraq,0.428000
1137196,0.100000,7.500000,0.600000,Iraq,0.394667
512524,0.100000,7.500000,0.700000,Iraq,0.368000
766972,0.100000,7.500000,0.800000,Iraq,0.348000
981028,0.100000,7.500000,0.900000,Iraq,0.350000
408628,0.100000,7.500000,1.000000,Iraq,0.368667
610828,0.100000,8.000000,0.000000,Iraq,0.578000
860524,0.100000,8.000000,0.100000,Iraq,0.565333
1079332,0.100000,8.000000,0.200000,Iraq,0.538667
506932,0.100000,8.000000,0.300000,Iraq,0.512000
616444,0.100000,8.000000,0.400000,Iraq,0.479333
338668,0.100000,8.000000,0.500000,Iraq,0.424000
350764,0.100000,8.000000,0.600000,Iraq,0.404667
671740,0.100000,8.000000,0.700000,Iraq,0.367333
588796,0.100000,8.000000,0.800000,Iraq,0.355333
194596,0.100000,8.000000,0.900000,Iraq,0.350667
1183228,0.100000,8.000000,1.000000,Iraq,0.366000
772213,0.300000,4.000000,0.000000,Iraq,0.504667
679765,0.300000,4.000000,0.100000,Iraq,0.404000
748885,0.300000,4.000000,0.200000,Iraq,0.352000
665941,0.300000,4.000000,0.300000,Iraq,0.556667
126805,0.300000,4.000000,0.400000,Iraq,0.726667
500053,0.300000,4.000000,0.500000,Iraq,0.446381
417109,0.300000,4.000000,0.600000,Iraq,0.201106
182101,0.300000,4.000000,0.700000,Iraq,0.065646
707413,0.300000,4.000000,0.800000,Iraq,0.036776
320341,0.300000,4.000000,0.900000,Iraq,0.010586
237397,0.300000,4.000000,1.000000,Iraq,0.009190
432469,0.300000,4.500000,0.000000,Iraq,0.500000
349525,0.300000,4.500000,0.100000,Iraq,0.435333
418645,0.300000,4.500000,0.200000,Iraq,0.354667
335701,0.300000,4.500000,0.300000,Iraq,0.462000
708949,0.300000,4.500000,0.400000,Iraq,0.661333
17749,0.300000,4.500000,0.500000,Iraq,0.447263
695125,0.300000,4.500000,0.600000,Iraq,0.225430
764245,0.300000,4.500000,0.700000,Iraq,0.114410
141949,0.300000,4.500000,0.800000,Iraq,0.051790
142165,0.300000,4.500000,0.900000,Iraq,0.030400
667477,0.300000,4.500000,1.000000,Iraq,0.006606
102229,0.300000,5.000000,0.000000,Iraq,0.512000
779605,0.300000,5.000000,0.100000,Iraq,0.426000
696661,0.300000,5.000000,0.200000,Iraq,0.347333
613717,0.300000,5.000000,0.300000,Iraq,0.435333
84085,0.300000,5.000000,0.400000,Iraq,0.644000
599893,0.300000,5.000000,0.500000,Iraq,0.480294
60757,0.300000,5.000000,0.600000,Iraq,0.222755
434005,0.300000,5.000000,0.700000,Iraq,0.121846
198997,0.300000,5.000000,0.800000,Iraq,0.063205
420181,0.300000,5.000000,0.900000,Iraq,0.039263
793429,0.300000,5.000000,1.000000,Iraq,0.022783
26221,0.300000,5.500000,0.000000,Iraq,0.507333
145237,0.300000,5.500000,0.100000,Iraq,0.429333
670549,0.300000,5.500000,0.200000,Iraq,0.360667
435541,0.300000,5.500000,0.300000,Iraq,0.404000
352597,0.300000,5.500000,0.400000,Iraq,0.626667
269653,0.300000,5.500000,0.500000,Iraq,0.532798
186709,0.300000,5.500000,0.600000,Iraq,0.230874
754789,0.300000,5.500000,0.700000,Iraq,0.109993
182389,0.300000,5.500000,0.800000,Iraq,0.056923
698197,0.300000,5.500000,0.900000,Iraq,0.042298
311125,0.300000,5.500000,1.000000,Iraq,0.026851
354133,0.300000,6.000000,0.000000,Iraq,0.499333
727381,0.300000,6.000000,0.100000,Iraq,0.426667
188245,0.300000,6.000000,0.200000,Iraq,0.353333
