1.545756887837926655e-02,1.477429679842384713e-02,1.307258694423703987e-02,1.535121513854894801e-02,1.588473826653221191e-02,1.649512471845132611e-02,1.378085734177435760e-02,1.571775366843574176e-02,1.651354954922241297e-02,1.390159618694816052e-02,1.965401706411192342e-02,1.596053375583824166e-02,1.789328243158839690e-02,1.572820933547685110e-02,1.704006515537217700e-02,1.506291370469358022e-02,1.858727960738566082e-02,1.666646969751565260e-02,1.427609469130707714e-02,1.500785873906770006e-02,1.638735314908698962e-02,1.322653104099354160e-02,1.629593585625148389e-02,1.370859922814832502e-02,1.357614251493124632e-02,1.858971866486158753e-02,1.528345487092513943e-02,2.161759352800766976e-02,1.852140153771714495e-02,1.746122635459376390e-02
1.697391296211320580e-02,1.527262619883377852e-02,1.534987384493501604e-02,1.578751835908040121e-02,1.587779885890084827e-02,1.428866931418594673e-02,1.544798648293179907e-02,1.698073105691015258e-02,1.499801092230184513e-02,1.722578574045546124e-02,1.583419023742390838e-02,1.628753520405436250e-02,1.662238701391176299e-02,1.656671514828919611e-02,1.735143709256472752e-02,1.295668444631012904e-02,1.443936263526447196e-02,1.673180125811892655e-02,1.289805301128640370e-02,1.659275780588755772e-02,1.484945584840114199e-02,1.537397890246664650e-02,1.448990753077213610e-02,1.461760161686868724e-02,1.398800186170520016e-02,2.065905662813098675e-02,1.591369271680585784e-02,1.704372245373651784e-02,1.585565831161123151e-02,1.825547372890239453e-02
1.253165044993326781e-02,1.450124585407195146e-02,1.135233679486800755e-02,1.255771642953451214e-02,1.518978693307713491e-02,1.415758364736300137e-02,1.480208319431239664e-02,1.568144368778158493e-02,1.513306237023237175e-02,1.964605039710392784e-02,1.671622146083569238e-02,1.393488787586530386e-02,1.679648454279664138e-02,1.679228335817803744e-02,1.782241969455772637e-02,1.786662844497365760e-02,1.746574107368796536e-02,1.674492641647721755e-02,1.687104295811538146e-02,1.699792318224997711e-02,1.533692792862539206e-02,1.750912191853976063e-02,1.523070029312543344e-02,1.469323444808490545e-02,1.423196926669016184e-02,1.711517443079602768e-02,1.515632405351523097e-02,1.608304923859183236e-02,1.443795185193926488e-02,1.461205172459863720e-02
1.980495094396590022e-02,1.721446061221210480e-02,1.352815653137568429e-02,1.624691130330986610e-02,1.374358374446362288e-02,1.360205982637831962e-02,1.623975900585830981e-02,1.766736946155772481e-02,1.267254453420131773e-02,1.451443640024635551e-02,1.583790250935772012e-02,1.718642316291954866e-02,1.669691147350638866e-02,2.390291969960671101e-02,1.499366375948364867e-02,1.742521415229181247e-02,1.799999586095167581e-02,1.805266480446063998e-02,1.536132282127119705e-02,1.625741050514150493e-02,1.528125428462853708e-02,1.412911782904362028e-02,1.663947255176287041e-02,1.496281162015009047e-02,1.713172922112768740e-02,1.661230766729604458e-02,1.517821487373890998e-02,1.316138660767606633e-02,1.223420024880906599e-02,1.637337957440235942e-02
1.586013579685872227e-02,1.480621316336789076e-02,1.531813120198674896e-02,1.294870070426733938e-02,1.442847239490742221e-02,1.727433909810801790e-02,1.583650364034856067e-02,1.704903498800172668e-02,1.546092205555202673e-02,1.634317690514809282e-02,1.938881804673310214e-02,1.614047921841019542e-02,1.796762772378388343e-02,1.840622197833229057e-02,1.595357144129932667e-02,1.836005493975100336e-02,1.425527256970628848e-02,1.880861221154304930e-02,1.225533879131399800e-02,1.677256480830624855e-02,1.359824607027877719e-02,1.388079480999717535e-02,1.354789615340934276e-02,1.411668183040110970e-02,1.347043282523325419e-02,1.884050044010949360e-02,1.797207573029778460e-02,1.449876126219951447e-02,1.509517775996309895e-02,1.738853340955215029e-02
7.803562086139120141e-03,7.025487889026997383e-03,4.392956089834716867e-03,4.898458025794860671e-03,4.606651630383086678e-03,5.969742071656291248e-03,7.112728726041118305e-03,8.487317624080741377e-03,5.989220532852764477e-03,8.672121530503789852e-03,8.413939440470448797e-03,4.575751703630296686e-03,1.647060854854976233e-02,8.933939236136811610e-03,6.351625810738568793e-03,5.662836480986207545e-03,6.459948143963930266e-03,8.373295998740620805e-03,3.761120214020167649e-03,8.722171778886237542e-03,4.738177046195624249e-03,7.192032868280494491e-03,4.322435990320817878e-03,4.217977853286241502e-03,4.567293761332147546e-03,9.422808385651720159e-03,7.419305983196548653e-03,6.665827551595598227e-03,6.898246343625883195e-03,7.699013509854470486e-03
1.524559885606742264e-02,1.680158634357457881e-02,1.587478006193173558e-02,1.580493595183190408e-02,1.460388086690125875e-02,1.621335087615016074e-02,1.580142002373538523e-02,1.614370915070074269e-02,1.424550747152149993e-02,1.901416609118279644e-02,1.922511104753391736e-02,1.506685734602370222e-02,1.817131431670556546e-02,1.508035061704012490e-02,1.990738855610845598e-02,1.673272453848516014e-02,1.691844165911360678e-02,1.563210143874059141e-02,1.528565106217182751e-02,1.785507680898327024e-02,1.626474758011187821e-02,1.550344435608986583e-02,1.563922852401590860e-02,1.402623745570884956e-02,1.412662360232704722e-02,1.661175786783733455e-02,1.421896737710649262e-02,1.542894747367910997e-02,1.523720617775693904e-02,1.804052218091692708e-02
1.900743859958324566e-02,1.798423202977532040e-02,1.481840771236781623e-02,1.706900267605772695e-02,1.527080442041045885e-02,1.615350541390933939e-02,1.576288852771441651e-02,1.895471971712844872e-02,1.528518738830301864e-02,1.682778218668556577e-02,1.487725048223784499e-02,1.745362015078756601e-02,2.050183788864708145e-02,1.911961646248513599e-02,1.711405883771707423e-02,1.640836545089403506e-02,1.836411444778001528e-02,1.650674021850413384e-02,1.584829185865137269e-02,1.546570421594169360e-02,1.368194527612732331e-02,1.482394365577473054e-02,1.673672784504723690e-02,1.557957184811673002e-02,1.829269925398874577e-02,2.062845928758864911e-02,1.571357501903125620e-02,2.027150320110149284e-02,1.347384461293838105e-02,1.726219377394996521e-02
1.336317297840623058e-02,1.559401708244232201e-02,1.288587658664472335e-02,1.398194487935516817e-02,1.334675485571190298e-02,1.409612192074091372e-02,1.519053450760473462e-02,1.525930458199837962e-02,1.403496951685717295e-02,1.649361257168800721e-02,1.646228035774875004e-02,1.561879190556801807e-02,1.725891374816299756e-02,1.439065707738949353e-02,1.787186385957792792e-02,1.457642562660276149e-02,1.274044749382600289e-02,1.867025748022550086e-02,1.409148875359076195e-02,1.321221741034471313e-02,1.429264761515121156e-02,1.596990821219999857e-02,1.741555487177340669e-02,1.625838573931615710e-02,1.322091310265456274e-02,1.714709193353747274e-02,1.512377649539997995e-02,1.566937727164238389e-02,1.620435198382242856e-02,1.898094681948097814e-02
1.830780958415383422e-02,1.713103115475355168e-02,1.514859427398044904e-02,1.731520131316257802e-02,1.853779838001655758e-02,1.397299571437102955e-02,1.709936410636124504e-02,1.515461167308238682e-02,1.323463778840263533e-02,1.578540692394521036e-02,1.507681598464292831e-02,1.491249542960397349e-02,1.622533467636975285e-02,1.673289069298823650e-02,1.815845040200959881e-02,1.540410361902731090e-02,1.858531175967211360e-02,1.511147871264395537e-02,1.489773967244436247e-02,1.384742718187059046e-02,1.758255379372451743e-02,1.582763837000759552e-02,1.834288133936425036e-02,1.846299097148302454e-02,2.136141053894292235e-02,1.791921963135188756e-02,1.576879401562017100e-02,1.567378285848715011e-02,1.408837056540380300e-02,1.617040517588321999e-02
1.455756358509836638e-02,1.253274937193995901e-02,1.036784868432320990e-02,1.456329392489033592e-02,1.087423323868685031e-02,1.177593047723564552e-02,1.364590011505216471e-02,1.478056191509119488e-02,1.151983243349184206e-02,1.659726527155927847e-02,1.256717471652563610e-02,1.060392078634213135e-02,1.852974969485055023e-02,1.820772394857412754e-02,1.262648162117575162e-02,1.361652623826792308e-02,1.394659293676398307e-02,1.458635475954838528e-02,1.100942709037354590e-02,1.495512879976169419e-02,9.467872108550037455e-03,1.361611038854221821e-02,1.082178699228970517e-02,8.547810032700546568e-03,8.397337558886011633e-03,2.184808405115057361e-02,1.493742337019142268e-02,1.371008362821981956e-02,1.217879301560824412e-02,1.465183305970314126e-02
